Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ethiopia,ETH,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,6732.008085,6608.069229,6937.08691,6528.69749,5618.77358,5968.774653,6582.141677,6404.234277,6172.175115,6126.552075,5491.779797,4838.618531,5282.259203,5264.519029,5404.263401,5886.400727,5889.449951,5521.119043,5640.516091,5813.066578,6116.933632,6034.06537,5737.71415,6334.869027,6888.098449,7425.972271,8052.521597,8680.05658,9187.318864,10056.49409,10870.55219,11481.10576,12342.17311,13232.43717,14210.50635,15135.5643,16147.30148,16801.89597,17743.56008,
Ethiopia,ETH,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,,,,,,,,,,,,,,,,,,,,,,2.25771E+11,2.27277E+11,2.50903E+11,2.36377E+11,2.13602E+11,2.33873E+11,2.66149E+11,2.66448E+11,2.6691E+11,2.76022E+11,2.57537E+11,2.38487E+11,2.67022E+11,2.71257E+11,2.87975E+11,3.2465E+11,3.33871E+11,3.21838E+11,3.38334E+11,3.58237E+11,3.8481E+11,3.91098E+11,3.82889E+11,4.27801E+11,4.81892E+11,5.375E+11,6.00899E+11,6.68122E+11,7.3521E+11,8.12901E+11,9.05458E+11,9.84228E+11,1.08209E+12,1.19346E+12,1.31774E+12,1.4494E+12,1.59738E+12,1.72042E+12,1.87589E+12,
Ethiopia,ETH,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.578985868,7.773835097,7.786845209,6.468733864,7.745304953,3.667221494,12.68502721,,
Ethiopia,ETH,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,,,,,,,,,,,,1.892143139,1.799513093,1.598492626,1.594965122,1.63127292,1.645557753,1.688039665,1.941824965,2.194199844,2.337374709,2.685177377,3.021028096,2.786904267,3.15697688,3.057189974,3.272641381,3.334316025,3.986161969,4.427877785,5.353062522,5.523892468,7.361670958,7.885785977,7.645357371,7.598040739,8.851085657,8.539287521,8.611399124,9.134599418,9.029111665,9.691210101,11.14248416,12.30911747,13.06711444,14.8526212,16.96109489,19.31737208,21.35542077,,
Ethiopia,ETH,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.504284879,3.17931797,3.64900443,6.258357814,6.383646781,6.119408598,5.793567167,6.197744314,8.282710024,8.073085931,11.73575653,8.890725761,7.296367241,6.59954771,7.963419526,6.259276001,6.863417394,9.637343152,7.726733021,9.409363298,10.92179277,10.40787639,11.42379931,16.7045682,16.07359294,16.07359294,16.07359294,16.07359294,16.07359294,,
Ethiopia,ETH,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,,,,,,,,,,,,,,,,,,321947391.3,329041884.1,353816280.2,400694106.3,384916135.3,433048357.5,541743913,531447294.7,554711401,563123333.3,433672801.9,326700303.3,348479879.2,296074144.5,374472398.1,445549847.3,627105918.4,410994260.4,441548416.3,462006283.7,475460169.6,452716190.4,497590222,542090005.2,600582377.8,708686392,902546270.2,1111945402,1258653671,1189540726,1176676923,1481252970,1764026833,2219664905,2844914210,4228516860,5058822417,4910894738,5365704137,
Ethiopia,ETH,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869723,23.47426268,22.82669908,20.8753244,
Ethiopia,ETH,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10307E+11,3.08124E+11,3.37213E+11,4.1946E+11,5.29637E+11,5.85665E+11,6.55274E+11,6.82476E+11,8.54834E+11,
Ethiopia,ETH,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91615E+11,8.80824E+11,1.00999E+12,1.24601E+12,1.56962E+12,1.80253E+12,2.12757E+12,2.43429E+12,3.0443E+12,
Ethiopia,ETH,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,217000,,,,250000,250000,120000,120000,120000,120000,120000,120000,120000,120000,325500,352500,252500,252500,162400,182000,183000,,138000,138000,138000,138000,138000,138000,138000,138000,138000,138000,138000,138000,,
Ethiopia,ETH,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,0.0389865,0.0389865,0.0389865,0.0389865,0.0389865,0.067963,0.067963,0.067963,0.067963,0.067963,0.116136,0.116136,0.116136,0.116136,0.116136,0.138945,0.157268,0.170324,0.174523,0.177353,0.182305,0.191171,0.201545,0.219696,0.228179,0.2351,0.245882,0.244941,0.2368,0.250351,0.261858,0.268275,0.247048,0.248572,0.249599,0.249706,0.252599,0.257899,0.262592,0.302277,0.350239,0.416205,0.504428,0.560879,0.65244,0.799445,0.923752,1.09091,1.08216,1.07358,1.03706,0.91969,0.860053,0.798284,0.835931,0.883263,1.10711,1.10996,1.04372,1.04372,
Ethiopia,ETH,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53147071300,62044456200,77636889400,98121000000,1.16996E+11,1.74599E+11,2.03608E+11,2.25523E+11,2.47362E+11,
Ethiopia,ETH,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,2.13,,2.03,,2.420833,,2.598943,,,,
Ethiopia,ETH,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,
Ethiopia,ETH,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,211,227,426,,,,380,930,1201,1274,865,1073,1083,542,,
Ethiopia,ETH,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,,,,,120000000,,,,,,
Ethiopia,ETH,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,35,35,19,19,19,20,20,40,40,39,39,35,35,33,32,32,
Ethiopia,ETH,Firms that spend on R&D (% of firms),IC.FRM.RSDV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,4.4,,,,,
Ethiopia,ETH,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,175,175,175,175,175,
Ethiopia,ETH,"Human capital index (HCI), female, upper bound (scale 0-1)",HD.HCI.OVRL.UB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398,,,
Ethiopia,ETH,Interest payments (% of revenue),GC.XPN.INTP.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.210031348,9.657534247,13.32437237,15.5289503,20.6384126,12.98986957,12.25969446,10.4209623,9.822520084,10.32727947,,9.769259567,10.09104267,8.749483756,6.864719705,6.524998829,17.79064229,14.38397955,4.289628399,2.898071164,2.612860391,2.587565052,2.88934852,2.829069637,3.010726756,3.685424222,4.12609738,4.59660539,4.961557894,5.165304222,
Ethiopia,ETH,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391300000,443200000,410800000,703500000,987900000,1179900000,1392800000,1569200000,1579500000,1655400000,,2728600000,3278100000,3632700000,5258400000,5780500000,6568400000,7753400000,9010000000,8618000000,16334800000,21440480000,33556237221,34817382995,15363996704,17608633288,21622227686,22733574841,35155042289,25001374648,
Ethiopia,ETH,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.991740279,5.785389291,4.968950335,4.844898113,6.526413462,4.434690356,2.86103391,1.475379932,3.051387926,4.201922559,,4.202113609,7.459244893,5.432486408,4.841068184,5.32511518,22.50767609,20.83304701,16.32675146,14.6105298,13.26846832,12.11134808,8.874166804,4.382368816,4.364468692,4.232429323,4.951149093,4.232806908,4.689151554,3.914204916,
Ethiopia,ETH,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,2.433363845,2.422328924,2.179579143,2.154439691,1.903406534,1.840228042,2.367518737,1.707238453,1.63895985,1.621618713,1.47436649,2.123263899,3.577976874,4.961936139,7.733070861,11.93991734,14.3454138,16.15769009,19.39178966,17.62386403,17.77854679,17.97811769,17.50062346,16.52918653,18.86578926,20.44932507,18.52507603,17.71014835,,,,,,,,,,,,
Ethiopia,ETH,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,,-0.902314633,0.076335878,36.92518874,9.843546284,3.326057582,8.453513699,2.680536971,8.471091896,7.352072415,14.6716487,4.991168149,3.88772878,3.759756582,7.428117457,-7.151292944,0.190526722,7.231552235,9.888852566,-17.19788337,-5.815293967,3.649458909,0.718530458,0.002974652,-0.828089417,0.369459222,0.040692943,3.193908067,-2.801084346,0.074261159,0.323449143,0.030974619,2.570422281,7.579986937,6.1329106,13.39918063,19.61874228,10.22390649,3.758936311,13.96329843,3.017779577,1.510400369,-0.508667527,3.021189526,4.470508484,14.66183507,14.65951497,8.834841588,17.72180129,,,,,,,,,,,,
Ethiopia,ETH,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020160349,0.01958271,0.030846515,0.041367548,0.06892077,0.098792192,0.300445038,0.319283725,0.462957147,,,,,,,,
Ethiopia,ETH,Aquaculture production (metric tons),ER.FSH.AQUA.MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,36,36,22,28,33,55,38,24,14,15,15,15,15,15,25,25,25,25,25,25,25,25,38,45.3,85.5,90.5,95,,,,
Ethiopia,ETH,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,,,,,,,,,,,,3.816793893,3.305785124,3.076923077,3.787878788,4.237288136,4.237288136,4.273504274,4.8,5.303030303,5.925925926,5.369127517,7.407407407,8.965517241,7.407407407,5.755395683,9.756097561,13.97849462,10.3626943,9.852216749,12.44239631,12.21719457,7.194244604,6.111111111,5.797101449,6.034482759,6.563706564,6.545454545,7.191780822,7.534246575,7.5,7.425742574,7.600950119,7.439824945,7.916666667,8.017817372,8.125,7.977736549,7.666098807,7.512520868,7.88590604,7.278020378,7.840440165,7.882352941,7.886089814,,,,,,
Ethiopia,ETH,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,20773.503,20687.695,20426.737,21232.024,18875.187,19067.387,19158.713,20818.639,19247.993,20185.061,22487.214,20339.813,21946.915,21530.709,20742.255,20332.435,21456.154,20989.697,20444.655,22184.127,25278.64,22634.185,24958.875,22717.389,22658.272,24247.146,24976.793,25632.288,26928.46,28573.134,26660.558,25987.92,29823.953,27712.171,28188.424,30267.191,37632.45,35286.68,36844.12,39163.23,39072.09,39462.8109,39853.5318,,,,,,,,
Ethiopia,ETH,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,7.291666667,7.52688172,5.555555556,6.086956522,0.900900901,3.977272727,3.111111111,0.341296928,0.8492569,1.538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60840708,1.648351648,2.02247191,6.32065776,6.973740852,7.432194435,8.640519021,7.96578455,7.891491985,,,,
Ethiopia,ETH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,3.443994394,3.081686931,3.166328079,3.073117619,2.675168344,2.657154503,2.58758978,2.840977443,2.953476183,3.005237379,3.131700762,2.836743149,2.901175411,2.614917939,2.600700533,2.919627166,3.455532367,3.386060605,3.474582472,3.55033136,3.400891522,2.244968,2.736625394,3.04826749,3.343246354,3.51351176,3.311723269,3.325111178,3.225670428,3.427088548,4.132048222,4.186229952,4.3988355,4.474102441,4.093588189,4.247062388,4.648887741,4.905288427,4.856801682,4.579117972,4.573411803,5.007566884,5.78827082,6.56980663,,,,,,
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,25.5699501,26.46764374,27.34658241,28.20229721,14,29.84758186,79.93088065,31.47476959,32.31053543,33.17653275,23,35.04212952,36.04441452,27.2,29,42.9,44.3,44.97995758,,
Ethiopia,ETH,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,0.692962292,0.924521305,1.160137343,1.046287491,0.654997956,0.836743953,0.990599276,1.053267172,1.571755697,1.400947794,1.396441766,1.606228349,1.569964746,2.135538892,3.669022003,4.051665443,4.2184669,3.42761911,4.09845479,5.52601231,6.007106487,6.804313401,5.387989339,8.865398212,9.128024257,17.67213129,15.03871234,14.38474708,21.57060624,15.72841622,21.07527659,22.00908441,22.60655319,20.28724061,19.27438783,15.37269308,13.86635618,9.537633622,10.56253448,9.9978218,10.38583652,16.19145126,18.8865198,22.462892,24.65399047,25.26801845,25.92139929,32.3095273,39.99518309,44.86195547,39.42447891,38.78292349,34.9767711,40.73500091,36.53588107,32.12054526,39.42193035,38.76192753,45.13682499,,
Ethiopia,ETH,"Net official flows from UN agencies, UNFPA (current US$)",DT.NFL.UNFP.CD,,,,,,,,,,,,,,,,,,,,,259999.9905,680000.0072,1360000.014,1970000.029,1909999.967,460000.0083,370000.0048,400000.006,1419999.957,1809999.943,2430000.067,1740000.01,1509999.99,2750000,4150000.095,4889999.866,3069999.933,5789999.962,1820000.052,870000.0048,2960000.038,3329999.924,3799999.952,4539999.962,4599999.905,3730000.019,4269999.981,3440000.057,5429999.828,6099999.905,5039999.962,6059999.943,5661562.92,5716928.005,6527814.865,7131953.239,6444245.338,4796517.372,4402910.233,,
Ethiopia,ETH,"PPG, official creditors (NFL, current US$)",DT.NFL.OFFT.CD,,,,,,,,,,,19618516.9,35942963,25806520.9,26265161.4,23354178.5,64817371.7,63209132.3,40559537,47282336.7,95223166.9,66687750.7,893794786.6,1345047876,785379741.6,511431667,530598112.1,394682138.2,421953173.9,343115820.3,400263944.9,277494059.6,144830046.2,183522293.8,340534487.1,200440823.8,188094127.3,210473094.5,104088791.7,75021010.1,153874385.8,121805417.3,433515606.8,594171846.8,204389977.5,272914025.7,376835431.3,327492207.8,335422245.2,343748334.7,1067068157,1008812690,1059266988,1446320377,1688107457,2767773030,2360142336,2865641734,2158934431,1860042029,1137140989,
Ethiopia,ETH,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
Ethiopia,ETH,"Net ODA provided, total (% of GNI)",DC.ODA.TOTL.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,9999.999776,9999.999776,9999.999776,9999.999776,19999.99955,19999.99955,50000.00075,79999.99821,79999.99821,280000.0012,239999.9946,500000,560000.0024,1309999.943,5239999.771,4610000.134,1899999.976,1620000.005,3049999.952,1669999.957,959999.9785,1970000.029,189999.9976,1419999.957,2470000.029,6559999.943,5329999.924,13680000.31,12279999.73,11149999.62,10289999.96,15619999.89,7289999.962,45919998.17,43340000.15,62490001.68,50150001.53,37330001.83,26079999.92,40380001.07,34029998.78,52389999.39,50529998.78,56529998.78,33330001.83,34169998.17,57849998.47,36029998.78,47119998.93,97760002.14,93889999.39,120569999.7,108669998.2,150119995.1,82769996.64,54200000.76,62610000.61,38900001.53,69410003.66,,
Ethiopia,ETH,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,,,,,,39999.99911,79999.99821,79999.99821,90000.00358,119999.9973,129999.9952,140000.0006,300000.0119,379999.9952,389999.9857,449999.9881,759999.9905,200000.003,100000.0015,819999.9928,159999.9964,389999.9857,230000.0042,8210000.038,5480000.019,2339999.914,6570000.172,3940000.057,4550000.191,2549999.952,3859999.895,2670000.076,4630000.114,3410000.086,8569999.695,6650000.095,7900000.095,2859999.895,8899999.619,13359999.66,1570000.052,7980000.019,9439999.58,5340000.153,6599999.905,13130000.11,8770000.458,6300000.191,4179999.828,8399999.619,3259999.99,2519999.981,3359999.895,1779999.971,2009999.99,3730000.019,3849999.905,,
Ethiopia,ETH,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,5845410.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000,3500000,17210000,14140000,21930000,288490000,260670000,69980000,134640000,349400000,255000000,465000000,545100000,265111675.5,545257102.2,222000573,108537544,221459581.4,288271568.3,628624806,278562822.2,1343876024,1855052154,2626517918,4142937496,4017159565,3360419369,2516228020,
Ethiopia,ETH,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,,56521739.16,84685990.38,82125603.9,72415458.97,68888888.92,140772946.9,250676328.6,331304347.9,611014492.8,183188405.8,408212560.4,442463768.1,336231884.1,449082125.6,504647343,885393236.7,531380000,726554174.9,736232635.4,671410415.1,417905096.1,574089641,481063518.7,678006863.1,830265094.7,855684791.6,1233380317,1403789413,1402087161,1273789743,3387339046,4295268033,3459063182,4698102536,4961406642,5153844244,5232440745,6222563371,6579584257,6598415668,7215308271,8027075527,,
Ethiopia,ETH,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,75.02597852,69.53324808,73.92502756,72.16423104,76.2160898,73.45313922,74.17275462,73.34098298,72.4353256,77.67111111,71.73810645,70.15951998,73.21481924,74.13839526,66.30988787,72.41040046,56.41094241,61.1330769,60.58512327,59.82750223,55.64903497,57.13033601,62.62799101,58.41356082,62.73467178,55.21232208,58.00599608,60.62659784,64.11074524,54.26069374,64.2300706,67.44946105,66.45807022,64.90275769,61.31047612,67.67029689,73.16020206,70.52467696,67.49404948,61.73899091,71.0856765,65.82211628,,
Ethiopia,ETH,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18763287,0.179989496,0.174239518,0.16858704,0.16310407,0.159180328,0.15541703,0.151000824,0.145370955,0.140472003,0.151419032,0.166542059,0.167958344,0.17067315,0.174008224,0.164093317,0.163643783,0.166191305,0.168551281,0.165496617,0.158503702,0.154127276,0.149937337,0.145931362,,,,
Ethiopia,ETH,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51122796,9.440736525,24.39042714,26.26626586,10.57856879,11.88551134,4.15125831,25.25476693,
Ethiopia,ETH,Gross national expenditure (current US$),NE.DAB.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36700696278,51047447296,55511898638,65320923293,78107557873,85404033943,94922748141,93238561065,1.08515E+11,
Ethiopia,ETH,Households and NPISHs final consumption expenditure: linked series (current LCU),NE.CON.PRVT.CN.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73088E+11,5.41536E+11,6.36901E+11,7.44846E+11,9.24725E+11,1.04227E+12,1.21937E+12,1.44469E+12,1.84807E+12,
Ethiopia,ETH,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,24000000,4000000,21000000,27000000,4000000,14000000,99000000,30000000,33000000,24000000,89000000,54000000,33000000,5000000,16000000,58000000,135000000,1096000000,982000000,113000000,330000000,328000000,521000000,370000000,285000000,259000000,360000000,251000000,155000000,47000000,3000000,80000000,,,,,,69000000,211000000,155000000,140000000,,20000000,174000000,239000000,,,,,,54000000,76000000,193000000,153000000,33000000,10000000,5000000,1000000,10000000,71000000,
Ethiopia,ETH,Fixed telephone subscriptions,IT.MLT.MAIN,8636,8636,8636,8636,8636,17000,17000,17000,17000,17000,33000,33000,33000,33000,33000,45250,52100,57190,59326,61165,64065,68792,74562,83798,89844,95573,103186,106131,105985,115843,125398,133091,127041,132478,137731,142452,148739,156538,164140,194494,231945,283683,353816,404790,484368,610347,725046,880088,897287,915058,908882,829008,797501,761450,820000,890642,1147000,1181000,1140000,1140000,
Ethiopia,ETH,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,50,60,70,70,70,60,40,40,50,50,50,40,30,30,
Ethiopia,ETH,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
Ethiopia,ETH,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,3.8,,,,17.4,,,,,
Ethiopia,ETH,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.8,208.8,208.8,194,194,194,
Ethiopia,ETH,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,4,,,,8.3,,,,,
Ethiopia,ETH,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
Ethiopia,ETH,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20155899,10.09514028,23.63983645,14.46155405,14.23354735,18.27518289,14.75177305,28.09776403,43.29280331,37.85286529,,43.88689525,45.73019427,45.27442945,39.16277093,41.75960036,25.16537404,8.604828028,60.19226144,57.75722915,60.49694385,63.67475568,72.84511984,60.29842883,56.96479195,57.41416279,53.87359425,52.57951518,52.70040817,52.44627296,
Ethiopia,ETH,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.639189666,7.450608324,5.600781003,5.91191031,7.678250936,8.429521526,8.952488388,10.52276441,11.26214538,10.88481898,,8.083871673,9.709831679,9.116895507,9.680762203,8.724416385,8.262845855,7.812529666,7.814144254,6.581181381,8.16344108,9.209358617,9.377594715,8.764725377,8.811955393,8.351338267,8.087065533,7.603929229,7.519920423,6.661741322,
Ethiopia,ETH,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61500000,64200000,47800000,64400000,67400000,75700000,80800000,88200000,92100000,200000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ethiopia,ETH,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.20362473,,,65.04379272,,,
Ethiopia,ETH,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,55049600,57280450,65001370,66080520,61174240,77165920,78676090,64681200,67958900,71858800,71745620,69634045.42,99364692.59,194875525.5,314837566.1,315252641.7,331791559.2,260491690.5,217562055.9,319158932.9,262284691.7,370055128.4,277333074.9,205607305.2,108775328.7,216340715.3,332198100,223865106.7,149969163.9,123044566.6,55191078.3,106436547.4,270054786,499938564.1,587541810.7,815019143.3,843310624.1,588431597.6,598411583.4,546583393.6,362554236.6,489895094.9,965896480.1,955608348.1,1496784362,1042595212,867438393.6,1289865496,870502510.2,1780874214,2241164556,2837310958,2301655548,2363513607,3525244981,3835287576,3030943951,3045571315,3987464166,2992718523,
Ethiopia,ETH,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.596806,,,,,,
Ethiopia,ETH,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,
Ethiopia,ETH,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,
